account_id,signup_date,attribution_source
acct_05363,04-01-2024,Organic
acct_05364,04-01-2024,Organic
acct_05365,04-01-2024,Organic
acct_05366,04-01-2024,Organic
acct_05367,04-01-2024,Organic
acct_05368,04-01-2024,Organic
acct_05369,04-01-2024,Organic
acct_05370,04-01-2024,Organic
acct_05371,04-01-2024,Organic
acct_05372,04-01-2024,Organic
acct_05373,04-01-2024,Organic
acct_05374,04-01-2024,Organic
acct_05375,04-01-2024,Organic
acct_05376,04-01-2024,Organic
acct_04284,05-01-2024,Organic
acct_04285,05-01-2024,Organic
acct_04347,05-01-2024,Organic
acct_04348,05-01-2024,Organic
acct_04349,05-01-2024,Organic
acct_04350,05-01-2024,Organic
acct_04351,05-01-2024,Organic
acct_04352,05-01-2024,Organic
acct_04353,05-01-2024,Organic
acct_04354,05-01-2024,Organic
acct_04355,05-01-2024,Organic
acct_04356,05-01-2024,Organic
acct_04357,05-01-2024,Organic
acct_04358,05-01-2024,Organic
acct_04359,05-01-2024,Organic
acct_04360,05-01-2024,Organic
acct_04361,05-01-2024,Organic
acct_04812,05-01-2024,Organic
acct_04813,05-01-2024,Organic
acct_04814,05-01-2024,Organic
acct_04815,05-01-2024,Organic
acct_04816,05-01-2024,Organic
acct_04817,05-01-2024,Organic
acct_04818,05-01-2024,Organic
acct_04819,05-01-2024,Organic
acct_04820,05-01-2024,Organic
acct_04821,05-01-2024,Organic
acct_04822,05-01-2024,Organic
acct_04823,05-01-2024,Organic
acct_04824,05-01-2024,Organic
acct_04825,05-01-2024,Organic
acct_04826,05-01-2024,Organic
acct_05377,05-01-2024,Organic
acct_05378,05-01-2024,Organic
acct_05379,05-01-2024,Organic
acct_05380,05-01-2024,Organic
acct_05381,05-01-2024,Organic
acct_05382,05-01-2024,Organic
acct_05383,05-01-2024,Organic
acct_05384,05-01-2024,Organic
acct_05385,05-01-2024,Organic
acct_05386,05-01-2024,Organic
acct_05387,05-01-2024,Organic
acct_05388,05-01-2024,Organic
acct_05389,05-01-2024,Organic
acct_05390,05-01-2024,Organic
acct_05391,05-01-2024,Organic
acct_04362,06-01-2024,Organic
acct_04363,06-01-2024,Organic
acct_04364,06-01-2024,Organic
acct_04365,06-01-2024,Organic
acct_04366,06-01-2024,Organic
acct_04367,06-01-2024,Organic
acct_04368,06-01-2024,Organic
acct_04369,06-01-2024,Organic
acct_04370,06-01-2024,Organic
acct_04371,06-01-2024,Organic
acct_04372,06-01-2024,Organic
acct_04373,06-01-2024,Organic
acct_04374,06-01-2024,Organic
acct_04375,06-01-2024,Organic
acct_04376,06-01-2024,Organic
acct_04827,06-01-2024,Organic
acct_04828,06-01-2024,Organic
acct_04829,06-01-2024,Organic
acct_04830,06-01-2024,Organic
acct_04831,06-01-2024,Organic
acct_04832,06-01-2024,Organic
acct_04833,06-01-2024,Organic
acct_04834,06-01-2024,Organic
acct_04835,06-01-2024,Organic
acct_04836,06-01-2024,Organic
acct_04837,06-01-2024,Organic
acct_04838,06-01-2024,Organic
acct_04839,06-01-2024,Organic
acct_04840,06-01-2024,Organic
acct_04841,06-01-2024,Organic
acct_05392,06-01-2024,Organic
acct_05393,06-01-2024,Organic
acct_05394,06-01-2024,Organic
acct_05395,06-01-2024,Organic
acct_05396,06-01-2024,Organic
acct_05397,06-01-2024,Organic
acct_05398,06-01-2024,Organic
acct_05399,06-01-2024,Organic
acct_05400,06-01-2024,Organic
acct_05401,06-01-2024,Organic
acct_05402,06-01-2024,Organic
acct_05403,06-01-2024,Organic
acct_05404,06-01-2024,Organic
acct_05405,06-01-2024,Organic
acct_05406,06-01-2024,Organic
acct_04377,07-01-2024,Organic
acct_04378,07-01-2024,Organic
acct_04379,07-01-2024,Organic
acct_04380,07-01-2024,Organic
acct_04381,07-01-2024,Organic
acct_04382,07-01-2024,Organic
acct_04383,07-01-2024,Organic
acct_04384,07-01-2024,Organic
acct_04385,07-01-2024,Organic
acct_04386,07-01-2024,Organic
acct_04387,07-01-2024,Organic
acct_04388,07-01-2024,Organic
acct_04389,07-01-2024,Organic
acct_04390,07-01-2024,Organic
acct_04391,07-01-2024,Organic
acct_04842,07-01-2024,Organic
acct_04843,07-01-2024,Organic
acct_04844,07-01-2024,Organic
acct_04845,07-01-2024,Organic
acct_04846,07-01-2024,Organic
acct_04847,07-01-2024,Organic
acct_04848,07-01-2024,Organic
acct_04849,07-01-2024,Organic
acct_04850,07-01-2024,Organic
acct_04851,07-01-2024,Organic
acct_04852,07-01-2024,Organic
acct_04853,07-01-2024,Organic
acct_04854,07-01-2024,Organic
acct_04855,07-01-2024,Organic
acct_04856,07-01-2024,Organic
acct_05407,07-01-2024,Organic
acct_05408,07-01-2024,Organic
acct_05409,07-01-2024,Organic
acct_05410,07-01-2024,Organic
acct_05411,07-01-2024,Organic
acct_05412,07-01-2024,Organic
acct_05413,07-01-2024,Organic
acct_05414,07-01-2024,Organic
acct_05415,07-01-2024,Organic
acct_05416,07-01-2024,Organic
acct_05417,07-01-2024,Organic
acct_05418,07-01-2024,Organic
acct_05419,07-01-2024,Organic
acct_05420,07-01-2024,Organic
acct_05421,07-01-2024,Organic
acct_04392,08-01-2024,Organic
acct_04393,08-01-2024,Organic
acct_04394,08-01-2024,Organic
acct_04395,08-01-2024,Organic
acct_04396,08-01-2024,Organic
acct_04397,08-01-2024,Organic
acct_04398,08-01-2024,Organic
acct_04399,08-01-2024,Organic
acct_04400,08-01-2024,Organic
acct_04401,08-01-2024,Organic
acct_04402,08-01-2024,Organic
acct_04403,08-01-2024,Organic
acct_04404,08-01-2024,Organic
acct_04405,08-01-2024,Organic
acct_04406,08-01-2024,Organic
acct_04857,08-01-2024,Organic
acct_04858,08-01-2024,Organic
acct_04859,08-01-2024,Organic
acct_04860,08-01-2024,Organic
acct_04861,08-01-2024,Organic
acct_04862,08-01-2024,Organic
acct_04863,08-01-2024,Organic
acct_04864,08-01-2024,Organic
acct_04865,08-01-2024,Organic
acct_04866,08-01-2024,Organic
acct_04867,08-01-2024,Organic
acct_04868,08-01-2024,Organic
acct_04869,08-01-2024,Organic
acct_04870,08-01-2024,Organic
acct_04871,08-01-2024,Organic
acct_05422,08-01-2024,Organic
acct_05423,08-01-2024,Organic
acct_05424,08-01-2024,Organic
acct_05425,08-01-2024,Organic
acct_05426,08-01-2024,Organic
acct_05427,08-01-2024,Organic
acct_05428,08-01-2024,Organic
acct_05429,08-01-2024,Organic
acct_05430,08-01-2024,Organic
acct_05431,08-01-2024,Organic
acct_05432,08-01-2024,Organic
acct_05433,08-01-2024,Organic
acct_05434,08-01-2024,Organic
acct_05435,08-01-2024,Organic
acct_05436,08-01-2024,Organic
acct_04407,09-01-2024,Organic
acct_04408,09-01-2024,Organic
acct_04409,09-01-2024,Organic
acct_04410,09-01-2024,Organic
acct_04411,09-01-2024,Organic
acct_04412,09-01-2024,Organic
acct_04413,09-01-2024,Organic
acct_04414,09-01-2024,Organic
acct_04415,09-01-2024,Organic
acct_04416,09-01-2024,Organic
acct_04417,09-01-2024,Organic
acct_04418,09-01-2024,Organic
acct_04419,09-01-2024,Organic
acct_04420,09-01-2024,Organic
acct_04421,09-01-2024,Organic
acct_04872,09-01-2024,Organic
acct_04873,09-01-2024,Organic
acct_04874,09-01-2024,Organic
acct_04875,09-01-2024,Organic
acct_04876,09-01-2024,Organic
acct_04877,09-01-2024,Organic
acct_04878,09-01-2024,Organic
acct_04879,09-01-2024,Organic
acct_04880,09-01-2024,Organic
acct_04881,09-01-2024,Organic
acct_04882,09-01-2024,Organic
acct_04883,09-01-2024,Organic
acct_04884,09-01-2024,Organic
acct_04885,09-01-2024,Organic
acct_04886,09-01-2024,Organic
acct_05437,09-01-2024,Organic
acct_05438,09-01-2024,Organic
acct_05439,09-01-2024,Organic
acct_05440,09-01-2024,Organic
acct_05441,09-01-2024,Organic
acct_04442,09-01-2024,Organic
acct_04443,09-01-2024,Organic
acct_04444,09-01-2024,Organic
acct_04445,09-01-2024,Organic
acct_04446,09-01-2024,Organic
acct_04447,09-01-2024,Organic
acct_04448,09-01-2024,Organic
acct_04449,09-01-2024,Organic
acct_04450,09-01-2024,Organic
acct_04451,09-01-2024,Organic
acct_04422,10-01-2024,Organic
acct_04423,10-01-2024,Organic
acct_04424,10-01-2024,Organic
acct_04425,10-01-2024,Organic
acct_04426,10-01-2024,Organic
acct_04427,10-01-2024,Organic
acct_04428,10-01-2024,Organic
acct_04429,10-01-2024,Organic
acct_04430,10-01-2024,Organic
acct_04431,10-01-2024,Organic
acct_04432,10-01-2024,Organic
acct_04433,10-01-2024,Organic
acct_04434,10-01-2024,Organic
acct_04435,10-01-2024,Organic
acct_04436,10-01-2024,Organic
acct_04887,10-01-2024,Organic
acct_04888,10-01-2024,Organic
acct_04889,10-01-2024,Organic
acct_04990,10-01-2024,Organic
acct_04991,10-01-2024,Organic
acct_04992,10-01-2024,Organic
acct_04993,10-01-2024,Organic
acct_04994,10-01-2024,Organic
acct_04995,10-01-2024,Organic
acct_04996,10-01-2024,Organic
acct_04997,10-01-2024,Organic
acct_04998,10-01-2024,Organic
acct_04999,10-01-2024,Organic
acct_05000,10-01-2024,Organic
acct_05001,10-01-2024,Organic
acct_04452,10-01-2024,Organic
acct_04453,10-01-2024,Organic
acct_04454,10-01-2024,Organic
acct_04455,10-01-2024,Organic
acct_04456,10-01-2024,Organic
acct_04457,10-01-2024,Organic
acct_04458,10-01-2024,Organic
acct_04459,10-01-2024,Organic
acct_04460,10-01-2024,Organic
acct_04461,10-01-2024,Organic
acct_04462,10-01-2024,Organic
acct_04463,10-01-2024,Organic
acct_04464,10-01-2024,Organic
acct_04465,10-01-2024,Organic
acct_04466,10-01-2024,Organic
acct_04437,11-01-2024,Organic
acct_04438,11-01-2024,Organic
acct_04439,11-01-2024,Organic
acct_04440,11-01-2024,Organic
acct_04441,11-01-2024,Organic
acct_04442,11-01-2024,Organic
acct_04443,11-01-2024,Organic
acct_04444,11-01-2024,Organic
acct_04445,11-01-2024,Organic
acct_04446,11-01-2024,Organic
acct_04447,11-01-2024,Organic
acct_04448,11-01-2024,Organic
acct_04449,11-01-2024,Organic
acct_04450,11-01-2024,Organic
acct_04451,11-01-2024,Organic
acct_05002,11-01-2024,Organic
acct_05003,11-01-2024,Organic
acct_05004,11-01-2024,Organic
acct_05005,11-01-2024,Organic
acct_05006,11-01-2024,Organic
acct_05007,11-01-2024,Organic
acct_05008,11-01-2024,Organic
acct_05009,11-01-2024,Organic
acct_05010,11-01-2024,Organic
acct_05011,11-01-2024,Organic
acct_05012,11-01-2024,Organic
acct_05013,11-01-2024,Organic
acct_05014,11-01-2024,Organic
acct_05015,11-01-2024,Organic
acct_05016,11-01-2024,Organic
acct_04467,11-01-2024,Organic
acct_04468,11-01-2024,Organic
acct_04469,11-01-2024,Organic
acct_04470,11-01-2024,Organic
acct_04471,11-01-2024,Organic
acct_04472,11-01-2024,Organic
acct_04473,11-01-2024,Organic
acct_04474,11-01-2024,Organic
acct_04475,11-01-2024,Organic
acct_04476,11-01-2024,Organic
acct_04477,11-01-2024,Organic
acct_04478,11-01-2024,Organic
acct_04479,11-01-2024,Organic
acct_04480,11-01-2024,Organic
acct_04481,11-01-2024,Organic
acct_04452,12-01-2024,Organic
acct_04453,12-01-2024,Organic
acct_04454,12-01-2024,Organic
acct_04455,12-01-2024,Organic
acct_04456,12-01-2024,Organic
acct_04457,12-01-2024,Organic
acct_04458,12-01-2024,Organic
acct_04459,12-01-2024,Organic
acct_04460,12-01-2024,Organic
acct_04461,12-01-2024,Organic
acct_04462,12-01-2024,Organic
acct_04463,12-01-2024,Organic
acct_04464,12-01-2024,Organic
acct_04465,12-01-2024,Organic
acct_04466,12-01-2024,Organic
acct_05017,12-01-2024,Organic
acct_05018,12-01-2024,Organic
acct_05019,12-01-2024,Organic
acct_05020,12-01-2024,Organic
acct_05021,12-01-2024,Organic
acct_05022,12-01-2024,Organic
acct_05023,12-01-2024,Organic
acct_05024,12-01-2024,Organic
acct_05025,12-01-2024,Organic
acct_05026,12-01-2024,Organic
acct_05027,12-01-2024,Organic
acct_05028,12-01-2024,Organic
acct_05029,12-01-2024,Organic
acct_05030,12-01-2024,Organic
acct_05031,12-01-2024,Organic
acct_04482,12-01-2024,Organic
acct_04483,12-01-2024,Organic
acct_04484,12-01-2024,Organic
acct_04485,12-01-2024,Organic
acct_04486,12-01-2024,Organic
acct_04487,12-01-2024,Organic
acct_04488,12-01-2024,Organic
acct_04489,12-01-2024,Organic
acct_04490,12-01-2024,Organic
acct_04491,12-01-2024,Organic
acct_04492,12-01-2024,Organic
acct_04493,12-01-2024,Organic
acct_04494,12-01-2024,Organic
acct_04495,12-01-2024,Organic
acct_04467,13-01-2024,Organic
acct_04468,13-01-2024,Organic
acct_04469,13-01-2024,Organic
acct_04470,13-01-2024,Organic
acct_04471,13-01-2024,Organic
acct_04472,13-01-2024,Organic
acct_04473,13-01-2024,Organic
acct_04474,13-01-2024,Organic
acct_04475,13-01-2024,Organic
acct_04476,13-01-2024,Organic
acct_04477,13-01-2024,Organic
acct_04478,13-01-2024,Organic
acct_04479,13-01-2024,Organic
acct_04480,13-01-2024,Organic
acct_04481,13-01-2024,Organic
acct_05032,13-01-2024,Organic
acct_05033,13-01-2024,Organic
acct_05034,13-01-2024,Organic
acct_05035,13-01-2024,Organic
acct_05036,13-01-2024,Organic
acct_05037,13-01-2024,Organic
acct_05038,13-01-2024,Organic
acct_05039,13-01-2024,Organic
acct_05040,13-01-2024,Organic
acct_05041,13-01-2024,Organic
acct_05042,13-01-2024,Organic
acct_05043,13-01-2024,Organic
acct_05044,13-01-2024,Organic
acct_05045,13-01-2024,Organic
acct_05046,13-01-2024,Organic
acct_04482,14-01-2024,Organic
acct_04483,14-01-2024,Organic
acct_04484,14-01-2024,Organic
acct_04485,14-01-2024,Organic
acct_04486,14-01-2024,Organic
acct_04487,14-01-2024,Organic
acct_04488,14-01-2024,Organic
acct_04489,14-01-2024,Organic
acct_04490,14-01-2024,Organic
acct_04491,14-01-2024,Organic
acct_04492,14-01-2024,Organic
acct_04493,14-01-2024,Organic
acct_04494,14-01-2024,Organic
acct_04495,14-01-2024,Organic
acct_04496,14-01-2024,Organic
acct_05047,14-01-2024,Organic
acct_05048,14-01-2024,Organic
acct_05049,14-01-2024,Organic
acct_05050,14-01-2024,Organic
acct_05051,14-01-2024,Organic
acct_05052,14-01-2024,Organic
acct_05053,14-01-2024,Organic
acct_05054,14-01-2024,Organic
acct_05055,14-01-2024,Organic
acct_05056,14-01-2024,Organic
acct_05057,14-01-2024,Organic
acct_05058,14-01-2024,Organic
acct_05059,14-01-2024,Organic
acct_05060,14-01-2024,Organic
acct_05061,14-01-2024,Organic
acct_04497,15-01-2024,Organic
acct_04498,15-01-2024,Organic
acct_04499,15-01-2024,Organic
acct_04500,15-01-2024,Organic
acct_04501,15-01-2024,Organic
acct_04502,15-01-2024,Organic
acct_04503,15-01-2024,Organic
acct_04504,15-01-2024,Organic
acct_04505,15-01-2024,Organic
acct_04506,15-01-2024,Organic
acct_04507,15-01-2024,Organic
acct_04508,15-01-2024,Organic
acct_04509,15-01-2024,Organic
acct_04510,15-01-2024,Organic
acct_04511,15-01-2024,Organic
acct_05062,15-01-2024,Organic
acct_05063,15-01-2024,Organic
acct_05064,15-01-2024,Organic
acct_05065,15-01-2024,Organic
acct_05066,15-01-2024,Organic
acct_05067,15-01-2024,Organic
acct_05068,15-01-2024,Organic
acct_05069,15-01-2024,Organic
acct_05070,15-01-2024,Organic
acct_05071,15-01-2024,Organic
acct_05072,15-01-2024,Organic
acct_05073,15-01-2024,Organic
acct_05074,15-01-2024,Organic
acct_05075,15-01-2024,Organic
acct_05076,15-01-2024,Organic
acct_04512,16-01-2024,Organic
acct_04513,16-01-2024,Organic
acct_04514,16-01-2024,Organic
acct_04515,16-01-2024,Organic
acct_04516,16-01-2024,Organic
acct_04517,16-01-2024,Organic
acct_04518,16-01-2024,Organic
acct_04519,16-01-2024,Organic
acct_04520,16-01-2024,Organic
acct_04521,16-01-2024,Organic
acct_04522,16-01-2024,Organic
acct_04523,16-01-2024,Organic
acct_04524,16-01-2024,Organic
acct_04525,16-01-2024,Organic
acct_04526,16-01-2024,Organic
acct_05077,16-01-2024,Organic
acct_05078,16-01-2024,Organic
acct_05079,16-01-2024,Organic
acct_05080,16-01-2024,Organic
acct_05081,16-01-2024,Organic
acct_05082,16-01-2024,Organic
acct_05083,16-01-2024,Organic
acct_05084,16-01-2024,Organic
acct_05085,16-01-2024,Organic
acct_05086,16-01-2024,Organic
acct_05087,16-01-2024,Organic
acct_05088,16-01-2024,Organic
acct_05089,16-01-2024,Organic
acct_05090,16-01-2024,Organic
acct_05091,16-01-2024,Organic
acct_04527,17-01-2024,Organic
acct_04528,17-01-2024,Organic
acct_04529,17-01-2024,Organic
acct_04530,17-01-2024,Organic
acct_04531,17-01-2024,Organic
acct_04532,17-01-2024,Organic
acct_04533,17-01-2024,Organic
acct_04534,17-01-2024,Organic
acct_04535,17-01-2024,Organic
acct_04536,17-01-2024,Organic
acct_04537,17-01-2024,Organic
acct_04538,17-01-2024,Organic
acct_04539,17-01-2024,Organic
acct_04540,17-01-2024,Organic
acct_04541,17-01-2024,Organic
acct_05092,17-01-2024,Organic
acct_05093,17-01-2024,Organic
acct_05094,17-01-2024,Organic
acct_05095,17-01-2024,Organic
acct_05096,17-01-2024,Organic
acct_05097,17-01-2024,Organic
acct_05098,17-01-2024,Organic
acct_05099,17-01-2024,Organic
acct_05100,17-01-2024,Organic
acct_05101,17-01-2024,Organic
acct_05102,17-01-2024,Organic
acct_05103,17-01-2024,Organic
acct_05104,17-01-2024,Organic
acct_05105,17-01-2024,Organic
acct_05106,17-01-2024,Organic
acct_04542,18-01-2024,Organic
acct_04543,18-01-2024,Organic
acct_04544,18-01-2024,Organic
acct_04545,18-01-2024,Organic
acct_04546,18-01-2024,Organic
acct_04547,18-01-2024,Organic
acct_04548,18-01-2024,Organic
acct_04549,18-01-2024,Organic
acct_04550,18-01-2024,Organic
acct_04551,18-01-2024,Organic
acct_04552,18-01-2024,Organic
acct_04553,18-01-2024,Organic
acct_04554,18-01-2024,Organic
acct_04555,18-01-2024,Organic
acct_04556,18-01-2024,Organic
acct_05107,18-01-2024,Organic
acct_05108,18-01-2024,Organic
acct_05109,18-01-2024,Organic
acct_05110,18-01-2024,Organic
acct_05111,18-01-2024,Organic
acct_05112,18-01-2024,Organic
acct_05113,18-01-2024,Organic
acct_05114,18-01-2024,Organic
acct_05115,18-01-2024,Organic
acct_05116,18-01-2024,Organic
acct_05117,18-01-2024,Organic
acct_05118,18-01-2024,Organic
acct_05119,18-01-2024,Organic
acct_05120,18-01-2024,Organic
acct_05121,18-01-2024,Organic
acct_04557,19-01-2024,Organic
acct_04558,19-01-2024,Organic
acct_04559,19-01-2024,Organic
acct_04560,19-01-2024,Organic
acct_04561,19-01-2024,Organic
acct_04562,19-01-2024,Organic
acct_04563,19-01-2024,Organic
acct_04564,19-01-2024,Organic
acct_04565,19-01-2024,Organic
acct_04566,19-01-2024,Organic
acct_04567,19-01-2024,Organic
acct_04568,19-01-2024,Organic
acct_04569,19-01-2024,Organic
acct_04570,19-01-2024,Organic
acct_04571,19-01-2024,Organic
acct_05122,19-01-2024,Organic
acct_05123,19-01-2024,Organic
acct_05124,19-01-2024,Organic
acct_05125,19-01-2024,Organic
acct_05126,19-01-2024,Organic
acct_05127,19-01-2024,Organic
acct_05128,19-01-2024,Organic
acct_05129,19-01-2024,Organic
acct_05130,19-01-2024,Organic
acct_05131,19-01-2024,Organic
acct_05132,19-01-2024,Organic
acct_05133,19-01-2024,Organic
acct_05134,19-01-2024,Organic
acct_05135,19-01-2024,Organic
acct_05136,19-01-2024,Organic
acct_04572,20-01-2024,Organic
acct_04573,20-01-2024,Organic
acct_04574,20-01-2024,Organic
acct_04575,20-01-2024,Organic
acct_04576,20-01-2024,Organic
acct_04577,20-01-2024,Organic
acct_04578,20-01-2024,Organic
acct_04579,20-01-2024,Organic
acct_04580,20-01-2024,Organic
acct_04581,20-01-2024,Organic
acct_04582,20-01-2024,Organic
acct_04583,20-01-2024,Organic
acct_04584,20-01-2024,Organic
acct_04585,20-01-2024,Organic
acct_04586,20-01-2024,Organic
acct_05137,20-01-2024,Organic
acct_05138,20-01-2024,Organic
acct_05139,20-01-2024,Organic
acct_05140,20-01-2024,Organic
acct_05141,20-01-2024,Organic
acct_05142,20-01-2024,Organic
acct_05143,20-01-2024,Organic
acct_05144,20-01-2024,Organic
acct_05145,20-01-2024,Organic
acct_05146,20-01-2024,Organic
acct_05147,20-01-2024,Organic
acct_05148,20-01-2024,Organic
acct_05149,20-01-2024,Organic
acct_05150,20-01-2024,Organic
acct_05151,20-01-2024,Organic
acct_04587,21-01-2024,Organic
acct_04588,21-01-2024,Organic
acct_04589,21-01-2024,Organic
acct_04590,21-01-2024,Organic
acct_04591,21-01-2024,Organic
acct_04592,21-01-2024,Organic
acct_04593,21-01-2024,Organic
acct_04594,21-01-2024,Organic
acct_04595,21-01-2024,Organic
acct_04596,21-01-2024,Organic
acct_04597,21-01-2024,Organic
acct_04598,21-01-2024,Organic
acct_04599,21-01-2024,Organic
acct_04600,21-01-2024,Organic
acct_04601,21-01-2024,Organic
acct_05152,21-01-2024,Organic
acct_05153,21-01-2024,Organic
acct_05154,21-01-2024,Organic
acct_05155,21-01-2024,Organic
acct_05156,21-01-2024,Organic
acct_05157,21-01-2024,Organic
acct_05158,21-01-2024,Organic
acct_05159,21-01-2024,Organic
acct_05160,21-01-2024,Organic
acct_05161,21-01-2024,Organic
acct_05162,21-01-2024,Organic
acct_05163,21-01-2024,Organic
acct_05164,21-01-2024,Organic
acct_05165,21-01-2024,Organic
acct_05166,21-01-2024,Organic
acct_04602,22-01-2024,Organic
acct_04603,22-01-2024,Organic
acct_04604,22-01-2024,Organic
acct_04605,22-01-2024,Organic
acct_04606,22-01-2024,Organic
acct_04607,22-01-2024,Organic
acct_04608,22-01-2024,Organic
acct_04609,22-01-2024,Organic
acct_04610,22-01-2024,Organic
acct_04611,22-01-2024,Organic
acct_04612,22-01-2024,Organic
acct_04613,22-01-2024,Organic
acct_04614,22-01-2024,Organic
acct_04615,22-01-2024,Organic
acct_04616,22-01-2024,Organic
acct_05167,22-01-2024,Organic
acct_05168,22-01-2024,Organic
acct_05169,22-01-2024,Organic
acct_05170,22-01-2024,Organic
acct_05171,22-01-2024,Organic
acct_05172,22-01-2024,Organic
acct_05173,22-01-2024,Organic
acct_05174,22-01-2024,Organic
acct_05175,22-01-2024,Organic
acct_05176,22-01-2024,Organic
acct_05177,22-01-2024,Organic
acct_05178,22-01-2024,Organic
acct_05179,22-01-2024,Organic
acct_05180,22-01-2024,Organic
acct_05181,22-01-2024,Organic
acct_04617,23-01-2024,Organic
acct_04618,23-01-2024,Organic
acct_04619,23-01-2024,Organic
acct_04620,23-01-2024,Organic
acct_04621,23-01-2024,Organic
acct_04622,23-01-2024,Organic
acct_04623,23-01-2024,Organic
acct_04624,23-01-2024,Organic
acct_04625,23-01-2024,Organic
acct_04626,23-01-2024,Organic
acct_04627,23-01-2024,Organic
acct_04628,23-01-2024,Organic
acct_04629,23-01-2024,Organic
acct_04630,23-01-2024,Organic
acct_04631,23-01-2024,Organic
acct_05182,23-01-2024,Organic
acct_05183,23-01-2024,Organic
acct_05184,23-01-2024,Organic
acct_05185,23-01-2024,Organic
acct_05186,23-01-2024,Organic
acct_05187,23-01-2024,Organic
acct_05188,23-01-2024,Organic
acct_05189,23-01-2024,Organic
acct_05190,23-01-2024,Organic
acct_05191,23-01-2024,Organic
acct_05192,23-01-2024,Organic
acct_05193,23-01-2024,Organic
acct_05194,23-01-2024,Organic
acct_05195,23-01-2024,Organic
acct_05196,23-01-2024,Organic
acct_04632,24-01-2024,Organic
acct_04633,24-01-2024,Organic
acct_04634,24-01-2024,Organic
acct_04635,24-01-2024,Organic
acct_04636,24-01-2024,Organic
acct_04637,24-01-2024,Organic
acct_04638,24-01-2024,Organic
acct_04639,24-01-2024,Organic
acct_04640,24-01-2024,Organic
acct_04641,24-01-2024,Organic
acct_04642,24-01-2024,Organic
acct_04643,24-01-2024,Organic
acct_04644,24-01-2024,Organic
acct_04645,24-01-2024,Organic
acct_04646,24-01-2024,Organic
acct_05197,24-01-2024,Organic
acct_05198,24-01-2024,Organic
acct_05199,24-01-2024,Organic
acct_05200,24-01-2024,Organic
acct_05201,24-01-2024,Organic
acct_05202,24-01-2024,Organic
acct_05203,24-01-2024,Organic
acct_05204,24-01-2024,Organic
acct_05205,24-01-2024,Organic
acct_05206,24-01-2024,Organic
acct_05207,24-01-2024,Organic
acct_05208,24-01-2024,Organic
acct_05209,24-01-2024,Organic
acct_05210,24-01-2024,Organic
acct_05211,24-01-2024,Organic
acct_04647,25-01-2024,Organic
acct_04648,25-01-2024,Organic
acct_04649,25-01-2024,Organic
acct_04650,25-01-2024,Organic
acct_04651,25-01-2024,Organic
acct_04652,25-01-2024,Organic
acct_04653,25-01-2024,Organic
acct_04654,25-01-2024,Organic
acct_04655,25-01-2024,Organic
acct_04656,25-01-2024,Organic
acct_04657,25-01-2024,Organic
acct_04658,25-01-2024,Organic
acct_04659,25-01-2024,Organic
acct_04660,25-01-2024,Organic
acct_04661,25-01-2024,Organic
acct_05212,25-01-2024,Organic
acct_05213,25-01-2024,Organic
acct_05214,25-01-2024,Organic
acct_05215,25-01-2024,Organic
acct_05216,25-01-2024,Organic
acct_05217,25-01-2024,Organic
acct_05218,25-01-2024,Organic
acct_05219,25-01-2024,Organic
acct_05220,25-01-2024,Organic
acct_05221,25-01-2024,Organic
acct_05222,25-01-2024,Organic
acct_05223,25-01-2024,Organic
acct_05224,25-01-2024,Organic
acct_05225,25-01-2024,Organic
acct_05226,25-01-2024,Organic
acct_04662,26-01-2024,Organic
acct_04663,26-01-2024,Organic
acct_04664,26-01-2024,Organic
acct_04665,26-01-2024,Organic
acct_04666,26-01-2024,Organic
acct_04667,26-01-2024,Organic
acct_04668,26-01-2024,Organic
acct_04669,26-01-2024,Organic
acct_04670,26-01-2024,Organic
acct_04671,26-01-2024,Organic
acct_04672,26-01-2024,Organic
acct_04673,26-01-2024,Organic
acct_04674,26-01-2024,Organic
acct_04675,26-01-2024,Organic
acct_04676,26-01-2024,Organic
acct_05227,26-01-2024,Organic
acct_05228,26-01-2024,Organic
acct_05229,26-01-2024,Organic
acct_05230,26-01-2024,Organic
acct_05231,26-01-2024,Organic
acct_05232,26-01-2024,Organic
acct_05233,26-01-2024,Organic
acct_05234,26-01-2024,Organic
acct_05235,26-01-2024,Organic
acct_05236,26-01-2024,Organic
acct_05237,26-01-2024,Organic
acct_05238,26-01-2024,Organic
acct_05239,26-01-2024,Organic
acct_05240,26-01-2024,Organic
acct_05241,26-01-2024,Organic
acct_04677,27-01-2024,Organic
acct_04678,27-01-2024,Organic
acct_04679,27-01-2024,Organic
acct_04680,27-01-2024,Organic
acct_04681,27-01-2024,Organic
acct_04682,27-01-2024,Organic
acct_04683,27-01-2024,Organic
acct_04684,27-01-2024,Organic
acct_04685,27-01-2024,Organic
acct_04686,27-01-2024,Organic
acct_04687,27-01-2024,Organic
acct_04688,27-01-2024,Organic
acct_04689,27-01-2024,Organic
acct_04690,27-01-2024,Organic
acct_04691,27-01-2024,Organic
acct_05242,27-01-2024,Organic
acct_05243,27-01-2024,Organic
acct_05244,27-01-2024,Organic
acct_05245,27-01-2024,Organic
acct_05246,27-01-2024,Organic
acct_05247,27-01-2024,Organic
acct_05248,27-01-2024,Organic
acct_05249,27-01-2024,Organic
acct_05250,27-01-2024,Organic
acct_05251,27-01-2024,Organic
acct_05252,27-01-2024,Organic
acct_05253,27-01-2024,Organic
